Date,Open,High,Low,Close,Adj Close,Volume
2017-03-15,237.559998,239.440002,237.289993,238.949997,219.46373,96081800
2017-03-16,239.110001,239.199997,238.100006,238.479996,219.032059,78344000
2017-03-17,237.75,237.970001,237.029999,237.029999,218.647385,89002100
2017-03-20,237.029999,237.360001,236.320007,236.770004,218.407578,52537000
2017-03-21,237.470001,237.610001,233.580002,233.729996,215.603302,131809300
2017-03-22,233.770004,234.610001,233.050003,234.279999,216.110672,97569200
2017-03-23,234.279999,235.339996,233.600006,234.029999,215.880051,100410300
2017-03-24,234.380005,235.039993,232.960007,233.860001,215.723236,112504900
2017-03-27,231.929993,233.919998,231.610001,233.619995,215.501846,87454500
2017-03-28,233.270004,235.809998,233.139999,235.320007,217.070023,93483900
2017-03-29,234.990005,235.809998,234.729996,235.539993,217.272934,61950400
2017-03-30,235.470001,236.520004,235.270004,236.289993,217.964752,56737900
2017-03-31,235.899994,236.509995,235.679993,235.740005,217.457458,73733100
2017-04-03,235.800003,236.029999,233.910004,235.330002,217.079208,85546500
2017-04-04,235,235.580002,234.559998,235.479996,217.217621,56466200
2017-04-05,236.259995,237.389999,234.539993,234.779999,216.571884,108800600
2017-04-06,234.940002,236.039993,234.429993,235.440002,217.180695,69135800
2017-04-07,235.149994,236,234.639999,235.199997,216.95929,74412300
2017-04-10,235.360001,236.259995,234.729996,235.339996,217.088455,67615300
2017-04-11,234.899994,235.179993,233.339996,235.059998,216.830185,88045300
2017-04-12,234.740005,234.960007,233.770004,234.029999,215.880051,81864400
2017-04-13,233.639999,234.490005,232.509995,232.509995,214.477936,92880400
2017-04-17,233.110001,234.570007,232.880005,234.570007,216.378189,68405400
2017-04-18,233.720001,234.490005,233.080002,233.869995,215.732483,83225800
2017-04-19,234.520004,234.949997,233.179993,233.440002,215.335815,68699900
2017-04-20,234.149994,235.850006,233.779999,235.339996,217.088455,92572200
2017-04-21,235.25,235.309998,234.130005,234.589996,216.396622,110389800
2017-04-24,237.179993,237.410004,234.559998,237.169998,218.77655,119209900
2017-04-25,237.910004,238.949997,237.809998,238.550003,220.04953,76698300
2017-04-26,238.509995,239.529999,238.350006,238.399994,219.911133,84702500
2017-04-27,238.770004,238.949997,237.979996,238.600006,220.095642,57410300
2017-04-28,238.899994,238.929993,237.929993,238.080002,219.615982,63532800
2017-05-01,238.679993,239.169998,238.199997,238.679993,220.169434,66882500
2017-05-02,238.839996,238.979996,238.300003,238.770004,220.252472,57375700
2017-05-03,238.770004,238.880005,237.699997,238.479996,219.98494,73137700
2017-05-04,238.830002,238.919998,237.779999,238.759995,220.243225,61462700
2017-05-05,239.190002,239.720001,238.679993,239.699997,221.110306,62001300
2017-05-08,239.75,239.919998,239.169998,239.660004,221.073441,48385700
2017-05-09,239.960007,240.190002,239.039993,239.440002,220.870499,51363200
2017-05-10,239.389999,239.869995,239.149994,239.869995,221.26712,54293800
2017-05-11,239.350006,239.570007,238.130005,239.380005,220.815155,62358300
2017-05-12,239.089996,239.429993,238.669998,238.979996,220.446136,53912700
2017-05-15,239.470001,240.440002,239.449997,240.300003,221.663818,61918900
2017-05-16,240.639999,240.669998,239.630005,240.080002,221.460846,51241800
2017-05-17,240.080002,240.080002,235.75,235.820007,217.531265,172174100
2017-05-18,235.729996,237.75,235.429993,236.770004,218.407578,107047700
2017-05-19,237.330002,239.080002,237.270004,238.309998,219.82814,115011400
2017-05-22,238.899994,239.710007,238.820007,239.520004,220.94426,61010600
2017-05-23,239.949997,240.240005,239.509995,240.050003,221.433167,48341700
2017-05-24,240.320007,240.729996,239.929993,240.610001,221.949783,46927700
2017-05-25,241.199997,242.080002,240.960007,241.759995,223.010544,64071700
2017-05-26,241.539993,241.899994,241.449997,241.710007,222.964478,46629900
2017-05-30,241.339996,241.789993,241.160004,241.5,222.770721,35201900
2017-05-31,241.839996,241.880005,240.639999,241.440002,222.715408,91796000
2017-06-01,241.970001,243.380005,241.639999,243.360001,224.486465,68962000
2017-06-02,243.419998,244.350006,243.080002,244.169998,225.233658,88666100
2017-06-05,243.970001,244.300003,243.759995,243.990005,225.067612,44698800
2017-06-06,243.339996,243.979996,243.119995,243.210007,224.348129,50375400
2017-06-07,243.600006,243.919998,242.830002,243.660004,224.763199,54144300
2017-06-08,243.770004,244.330002,243.169998,243.779999,224.873901,65950700
2017-06-09,244.089996,245.009995,241.949997,243.410004,224.532639,132256400
2017-06-12,243.130005,243.419998,242.380005,243.360001,224.486465,86108100
2017-06-13,243.979996,244.610001,243.580002,244.550003,225.584229,60067000
2017-06-14,244.860001,244.869995,243.289993,244.240005,225.298264,78602300
2017-06-15,242.679993,243.910004,242.360001,243.770004,224.864716,66464900
2017-06-16,242.770004,242.830002,241.630005,242.639999,224.913818,84553100
2017-06-19,243.589996,244.729996,243.479996,244.660004,226.786224,65123800
2017-06-20,244.25,244.259995,242.990005,243.009995,225.256805,56906400
2017-06-21,243.460007,243.589996,242.410004,242.949997,225.201157,55977600
2017-06-22,242.960007,243.529999,242.639999,242.839996,225.099228,44148100
2017-06-23,242.910004,243.509995,242.470001,243.130005,225.367996,66986800
2017-06-26,243.899994,244.380005,243.050003,243.289993,225.516327,56700500
2017-06-27,243.039993,243.380005,241.309998,241.330002,223.699493,82247700
2017-06-28,242.5,243.720001,242.229996,243.490005,225.701721,70042600
2017-06-29,243.660004,243.720001,239.960007,241.350006,223.718063,106949700
2017-06-30,242.279999,242.710007,241.580002,241.800003,224.135162,86820700
2017-07-03,242.880005,243.380005,242.210007,242.210007,224.515228,39153800
2017-07-05,242.630005,243.009995,241.699997,242.770004,225.034332,54427600
2017-07-06,241.889999,242.029999,240.339996,240.550003,222.976501,65400800
2017-07-07,241.210007,242.279999,240.559998,242.110001,224.422531,57972300
2017-07-10,242.110001,242.800003,241.759995,242.369995,224.663544,36663300
2017-07-11,242.369995,242.550003,240.850006,242.190002,224.496674,50354600
2017-07-12,243.300003,244.199997,243.300003,244.009995,226.183731,59610400
2017-07-13,244.020004,244.550003,243.759995,244.419998,226.563751,39471600
2017-07-14,244.419998,245.970001,244.309998,245.559998,227.620468,60262700
2017-07-17,245.470001,245.910004,245.330002,245.529999,227.592682,33531900
2017-07-18,245.059998,245.720001,244.669998,245.660004,227.713165,42742500
2017-07-19,246.020004,247,246.009995,246.990005,228.946045,51034300
2017-07-20,247.279999,247.419998,246.470001,247.100006,229.047958,47135200
