1324816427,3.800000000000,4.000000000000
1324816476,3.800000000000,0.430000000000
1325143362,4.250000000000,4.000000000000
1325143411,4.250000000000,5.000000000000
1325143560,4.250000000000,0.500000000000
1325143747,4.250000000000,0.500000000000
1325143748,4.257500000000,8.250000000000
1325237336,4.150000000000,2.000000000000
1325237337,4.175000000000,1.500000000000
1325237338,4.180000000000,2.200000000000
1325237338,4.200000000000,2.300000000000
1325237398,4.200000000000,1.450000000000
1325348941,4.200000000000,0.250000000000
1325348985,4.257500000000,1.750000000000
1325349025,4.270000000000,1.750000000000
1325349200,4.350000000000,0.995000000000
1325352549,4.350000000000,0.005000000000
1325352964,4.456789000000,0.884809210000
1325412076,4.456789000000,3.115190790000
1325412082,4.650000000000,4.000000000000
1325412083,4.777500000000,0.884809210000
1325434731,5.000000000000,2.013874030000
1325472741,5.000000000000,2.500000000000
1325472742,5.000000000000,3.223452100000
1325472796,5.000000000000,0.028474900000
1325506583,5.750000000000,4.000000000000
1325583103,5.150000000000,3.000000000000
1325583248,5.150000000000,1.700000000000
1325583249,5.200000000000,4.500000000000
1325737825,5.550000000000,4.000000000000
1325737826,5.650000000000,5.000000000000
1325849824,6.850000000000,1.000000000000
1325849825,5.800000000000,1.000000000000
1325849826,5.762000000000,1.000000000000
1325849826,5.768000000000,1.000000000000
1325849827,5.774000000000,1.000000000000
1325849828,5.780000000000,1.000000000000
1325849828,5.786000000000,1.000000000000
1325849829,5.792000000000,1.000000000000
1325849829,5.798000000000,1.000000000000
1325916277,6.301000000000,0.450000000000
1326006400,6.301000000000,0.550000000000
1326006400,6.601000000000,1.000000000000
1326172985,6.000000000000,7.000000000000
1326173024,6.000000000000,1.500000000000
1326244964,6.000000000000,0.400000000000
1326245124,6.000000000000,0.050000000000
1326245154,6.000000000000,0.025000000000
1326245191,6.000000000000,0.012500000000
1326245398,6.000000000000,0.012500000000
1326473056,6.250000000000,0.670000000000
1326611922,6.250000000000,2.500000000000
1326611947,6.300000000000,0.700000000000
1326611972,6.455000000000,1.100000000000
1326612034,6.550000000000,0.010000000000
1326612091,6.550000000000,0.005000000000
1326612139,6.550000000000,0.002500000000
1326612181,6.550000000000,0.001600000000
1326661334,6.550000000000,12.975784990000
1326661397,6.600000000000,0.700000000000
1326662478,6.605000000000,1.096000000000
1326669223,6.605000000000,0.004000000000
1326669314,6.755000000000,1.096000000000
1326669362,6.755000000000,0.004000000000
1327630538,5.700000000000,1.262999990000
1327663490,5.200000000000,5.159315280000
1327903915,5.200000000000,0.090000000000
1327976438,5.200000010000,0.025955500000
1328191499,5.200000000000,0.270000000000
1328271299,5.200000000000,0.100000000000
1328389377,5.850000000000,0.201406710000
1328389606,5.850000000000,0.002000000000
1328402691,5.200000000000,0.050000000000
1328560526,5.849999900000,0.001000000000
1328665667,5.400000000000,5.000000000000
